title,description,url
 88 C Programs (JT Kalnay),"It teaches real-world compiler design concepts and implementation, with the basics of compiler design, concentrating on the second pass (in a typical four-pass compiler), consisting of a lexical analyzer, parser, and a code generator, etc.",https://freecomputerbooks.com/88-C-Programs.html
 Compiler Design in C (Allen I. Holub),This book provides clear and concise explanation of topics for programmers both starting to learn the C Programming Language as well as those diving in more complex topics. Examples are linked to online playground that allows you to play with them.,https://freecomputerbooks.com/Compiler-Design-in-C.html
 Essential C (Krzysztof Kowalczyk),"This book provides a complete tutorial introduction to the GNU C/C++ compilers, gcc and g++. GCC is the defacto compiler collection for hundreds of thousands of open source and commercial projects worldwide, and is the standard compiler for academic programs.",https://freecomputerbooks.com/Essential-C.html
 An Introduction to GCC: for the GNU Compilers GCC and G++,"This book is about how to write a computer operating system in C/C++ from scratch. The goal is to build a very simple UNIX-based operating system, not just a 'proof-of-concept'. The OS should be able to boot, start a userland shell, and be extensible.",https://freecomputerbooks.com/An-Introduction-to-GCC.html
 How to Make a Computer Operating System Using C/C++,"This handy guide covers the principals of good programming style, teaching C and C++ programmers how to write code that can be easily read, understood, and maintained by others. Many tips and techniques for constructing elegant, reliable code.",https://freecomputerbooks.com/How-to-Make-a-Computer-Operating-System-by-Samy-Pesse.html
 C Elements of Style: Style Manual for Elegant C and C++ Programs,"This textbook combines the theoretical foundations of computing with essential discrete mathematics. It shows you how to use such essential data structures as lists, stacks, queues, sets, trees, heaps, priority queues, and graphs.",https://freecomputerbooks.com/C-Elements-of-Style.html
" Foundations of Computer Science, C Edition (Al Aho, et al)",This book presents several concrete implementations of garbage collection and explicit memory management algorithms. Find out how memory is managed at the hardware level by the processor.,https://freecomputerbooks.com/Foundations-of-Computer-Science-C-Edition.html
 Memory Management: Algorithms and Implementations in C/C++,"This document explains the structure of memory subsystems in use on modern commodity hardware, illustrating why CPU caches were developed, how they work, and what programs should do to achieve optimal performance by utilizing them.",https://freecomputerbooks.com/Memory-Management-Algorithms-and-Implementations-in-C-Cpp.html
 What Every Programmer Should Know About Memory,"This is an introduction to programming with pointers and memory in C, C++ and other languages. Explains how pointers and memory work and how to use them -- from the basic concepts through all the major programming techniques.",https://freecomputerbooks.com/What-Every-Programmer-Should-Know-About-Memory.html
" Pointers and Memory (Nick Parlante, et al.)","This book is a collection of essays about a glamorous aspect of software: programming pearls whose origins lie beyond solid engineering, in the realm of insight and creativity. Implementations of all the programs, in C or C++, are now available on the Web.",https://freecomputerbooks.com/Pointers-and-Memory.html
" Programming Pearls, 2nd Edition (Jon Bentley)",This free 512 page Arduino eBook covers everything you need to know to start wiring and coding your own Arduino projects. You’ll learn C/C++ and how to work with different types of firmware for your Arduino.,https://freecomputerbooks.com/Programming-Pearls-2nd-Edition.html
 C Programming for Arduino (Julien Bayle),"This text is designed to introduce and expand upon material related to the C programming language and embedded controllers, and specifically, the Arduino development system and associated Atmel ATmega microcontrollers.",https://freecomputerbooks.com/C-Programming-for-Arduino.html
 Embedded Controllers Using C and Arduino (James Fiore),"The techniques and code examples presented here are directly applicable to real-world embedded software projects of all sorts. Even if you've done some embedded programming before, you'll still benefit from this book.",https://freecomputerbooks.com/Embedded-Controllers-Using-C-and-Arduino.html
 Programming Embedded Systems in C and C++ (Michael Barr),"This document aims to introduce C by providing and explaining examples of common programming tasks, and to enable the reader to learn from available source code by clarifying common causes of incomprehension.",https://freecomputerbooks.com/Programming-Embedded-Systems-in-C-and-Cpp.html
 ANSI C for Programmers on UNIX Systems (Tim Love),Just about every C programmer I respect learned C from this book. And it was written by Kernighan himself. Need we say more?,https://freecomputerbooks.com/ANSI-C-for-Programmers-on-UNIX-Systems.html
" The C Programming Language, 2nd Edition ©1988 (Brian Kernighan)","In this book you'll learn the C programming language, and at the same time learn how to build your very own programming language, a minimal Lisp, in under 1000 lines of code, and in doing so learn how to program in C.",https://freecomputerbooks.com/The-C-Programming-Language.html
 Build Your Own Lisp (Daniel Holden),"This book is written to introduce Haskell for programmers of imperative languagues, including C, C++, Java, Python, and Pascal, etc.",https://freecomputerbooks.com/Build-Your-Own-Lisp.html
